Circ Region,Transaction Date,Patron Zip,Source,Item Age,Checkouts,Checkouts from Holds,Holds Placed,Home Library Code,Home Library Name,Media Type,Original Item Location,Original Item Branch,Original Item Region,Transaction Method,P Type,Branch Blending,Item Type,Circ Branch,Item Code,Item Definition,Central Divisions,PType Age,Checkout Path,Reading Format,Language,Summer Reading Code,Renewals,OD Renewal,Circ,Checkins,Book/Non-Book,PType Code
Park Slope,7/8/2026,11201,Sierra,Adult,0,1,0,31,,Physical,80afc,Ryder,Kings Highway,Self-Check,Adult,,Book,Brooklyn Heights,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11215,Sierra,Adult,0,1,0,01,,Physical,57afc,Saratoga,New Lots,Self-Check,Adult,,Book,Park Slope,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11224,Sierra,Adult,0,1,0,32,,Physical,47abi,Macon,New Lots,Self-Check,Young Adult,,Book,Williamsburgh,abi,Adult Biography,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Young Adult
Park Slope,7/8/2026,11215,Sierra,Adult,0,1,0,01,,Physical,28afc,Bay Ridge,New Utrecht,Self-Check,Adult,,Book,Park Slope,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11215,Sierra,Adult,0,1,0,01,,Physical,71afc,Ulmer Park,New Utrecht,Self-Check,Adult,,Book,Park Slope,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11201,Sierra,Adult,0,1,0,01,,Physical,69asf,Pacific,Park Slope,Self-Check,Adult,,Book,Brooklyn Heights,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11205,Sierra,Adult,0,1,0,01,,Physical,50anf,Brooklyn Heights,Park Slope,Self-Check,Adult,,Book,Clinton Hill,anf,Adult Non-Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11215,Sierra,Adult,0,1,0,01,,Physical,50afc,Brooklyn Heights,Park Slope,Self-Check,Adult,,Book,Park Slope,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Park Slope,7/8/2026,11211,Sierra,Adult,0,1,0,01,,Physical,60afc,Williamsburgh,Park Slope,Self-Check,Adult,,Book,Williamsburgh,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
Central,7/8/2026,11215,Sierra,Juvenile,0,1,0,01,,Physical,85jfc,Spring Creek,New Lots,Circ Desk,Juvenile,,Book,Central,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Juvenile
Central,7/8/2026,11215,Sierra,Juvenile,0,1,0,01,,Physical,28jfc,Bay Ridge,New Utrecht,Circ Desk,Juvenile,,Book,Central,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Juvenile
Crown Heights,7/8/2026,11213,Sierra,Juvenile,0,1,0,01,,Physical,38jbr,Flatbush,Flatbush,Circ Desk,Adult,,Juvenile Bridge Book,Brower Park,jbr,Juvenile Bridge Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,0,Book,Adult
